,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
116096,116097,Gewone plataan,481243,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.007962 52.351965),POINT(52.351965 5.007962),5.007962,52.351965,
116097,116098,Gewone plataan,481242,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.00731 52.351711),POINT(52.351711 5.00731),5.00731,52.351711,
116098,116099,Gewone plataan,481241,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.007494 52.351777),POINT(52.351777 5.007494),5.007494,52.351777,
116099,116100,Gewone plataan,481240,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.007177 52.351719),POINT(52.351719 5.007177),5.007177,52.351719,
116100,116101,Gewone plataan,481239,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.005944 52.351285),POINT(52.351285 5.005944),5.005944,52.351285,
116101,116102,Gewone plataan,481238,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.005121 52.351074),POINT(52.351074 5.005121),5.005121,52.351074,
116102,116103,Gewone plataan,481237,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.005317 52.351135),POINT(52.351135 5.005317),5.005317,52.351135,
116103,116104,Gewone plataan,481236,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.005443 52.351132),POINT(52.351132 5.005443),5.005443,52.351132,
116104,116105,Gewone plataan,481235,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.005246 52.351067),POINT(52.351067 5.005246),5.005246,52.351067,
116156,116157,Gewone plataan,481234,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.004932 52.351017),POINT(52.351017 5.004932),5.004932,52.351017,
116157,116158,Gewone plataan,481233,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.004739 52.350956),POINT(52.350956 5.004739),5.004739,52.350956,
116158,116159,Gewone plataan,481232,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.004852 52.350952),POINT(52.350952 5.004852),5.004852,52.350952,
116159,116160,Gewone plataan,481231,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.003051 52.350889),POINT(52.350889 5.003051),5.003051,52.350889,
116160,116161,Gewone plataan,481230,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.002894 52.350976),POINT(52.350976 5.002894),5.002894,52.350976,
116161,116162,Gewone plataan,481229,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.002708 52.351065),POINT(52.351065 5.002708),5.002708,52.351065,
116162,116163,Gewone plataan,481228,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.002571 52.35115),POINT(52.35115 5.002571),5.002571,52.35115,
116163,116164,Gewone plataan,481227,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.002392 52.351234),POINT(52.351234 5.002392),5.002392,52.351234,
116164,116165,Gewone plataan,481226,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.002221 52.351323),POINT(52.351323 5.002221),5.002221,52.351323,
116165,116166,Gewone plataan,481225,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.002053 52.351419),POINT(52.351419 5.002053),5.002053,52.351419,
116166,116167,Gewone plataan,481224,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.001892 52.351512),POINT(52.351512 5.001892),5.001892,52.351512,
116167,116168,Gewone plataan,481223,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.00139 52.351777),POINT(52.351777 5.00139),5.00139,52.351777,
116168,116169,Gewone plataan,481222,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.001239 52.351854),POINT(52.351854 5.001239),5.001239,52.351854,
116169,116170,Gewone plataan,481221,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.001606 52.352023),POINT(52.352023 5.001606),5.001606,52.352023,
116170,116171,Gewone plataan,481220,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(5.001115 52.352285),POINT(52.352285 5.001115),5.001115,52.352285,
116171,116172,Gewone plataan,481219,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.001434 52.35211),POINT(52.35211 5.001434),5.001434,52.35211,
116172,116173,Gewone plataan,481218,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.001277 52.352198),POINT(52.352198 5.001277),5.001277,52.352198,
116252,116253,Amberboom,480629,Liquidambar,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liquidambar,M,2,POINT(4.992182 52.357642),POINT(52.357642 4.992182),4.992182,52.357642,
116253,116254,Gewone plataan,480628,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.992297 52.360058),POINT(52.360058 4.992297),4.992297,52.360058,
116254,116255,Gewone plataan,480627,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.992157 52.360111),POINT(52.360111 4.992157),4.992157,52.360111,
116255,116256,Gewone plataan,480626,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.991956 52.360232),POINT(52.360232 4.991956),4.991956,52.360232,
116324,116325,Hollandse iep (cultuurvariëteit),480609,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.003977 52.350501),POINT(52.350501 5.003977),5.003977,52.350501,
116325,116326,Iep (cultuurvariëteit),480608,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.00412 52.350424),POINT(52.350424 5.00412),5.00412,52.350424,
116326,116327,Iep (cultuurvariëteit),480607,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.004264 52.350348),POINT(52.350348 5.004264),5.004264,52.350348,
116327,116328,Iep (cultuurvariëteit),480606,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.004409 52.350271),POINT(52.350271 5.004409),5.004409,52.350271,
116328,116329,Iep (cultuurvariëteit),480605,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.004553 52.350194),POINT(52.350194 5.004553),5.004553,52.350194,
116329,116330,Iep (cultuurvariëteit),480604,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.004696 52.350117),POINT(52.350117 5.004696),5.004696,52.350117,
116330,116331,Iep (cultuurvariëteit),480603,Ulmus `Regal`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.004841 52.350041),POINT(52.350041 5.004841),5.004841,52.350041,
116331,116332,Iep (cultuurvariëteit),480602,Ulmus `Homestead`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.004984 52.349965),POINT(52.349965 5.004984),5.004984,52.349965,
116332,116333,Hollandse iep (cultuurvariëteit),480601,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005128 52.349888),POINT(52.349888 5.005128),5.005128,52.349888,
116333,116334,Iep (cultuurvariëteit),480600,Ulmus `Clusius`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005273 52.349811),POINT(52.349811 5.005273),5.005273,52.349811,
116334,116335,Iep (cultuurvariëteit),480599,Ulmus `Columella`,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005416 52.349734),POINT(52.349734 5.005416),5.005416,52.349734,
116335,116336,Hollandse iep (cultuurvariëteit),480598,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.00556 52.349658),POINT(52.349658 5.00556),5.00556,52.349658,
116389,116390,Iep (cultuurvariëteit),480597,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005705 52.349581),POINT(52.349581 5.005705),5.005705,52.349581,
116390,116391,Iep (cultuurvariëteit),480596,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005848 52.349505),POINT(52.349505 5.005848),5.005848,52.349505,
116391,116392,Iep (cultuurvariëteit),480595,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005994 52.349429),POINT(52.349429 5.005994),5.005994,52.349429,
116392,116393,Hollandse iep (cultuurvariëteit),480594,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(4.99467 52.358288),POINT(52.358288 4.99467),4.99467,52.358288,
116393,116394,Hollandse iep (cultuurvariëteit),480593,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,12 tot 15 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,4,POINT(5.008528 52.350798),POINT(52.350798 5.008528),5.008528,52.350798,
116523,116524,Iep (cultuurvariëteit),480556,Ulmus `Regal`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.008498 52.351049),POINT(52.351049 5.008498),5.008498,52.351049,
116524,116525,Iep (cultuurvariëteit),480555,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.008209 52.350847),POINT(52.350847 5.008209),5.008209,52.350847,
116525,116526,Iep (cultuurvariëteit),480554,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.008272 52.350754),POINT(52.350754 5.008272),5.008272,52.350754,
116526,116527,Iep (cultuurvariëteit),480553,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.008098 52.350768),POINT(52.350768 5.008098),5.008098,52.350768,
116527,116528,Iep (cultuurvariëteit),480552,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.007209 52.3515),POINT(52.3515 5.007209),5.007209,52.3515,
116528,116529,Iep (cultuurvariëteit),480551,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007353 52.351424),POINT(52.351424 5.007353),5.007353,52.351424,
116529,116530,Iep (cultuurvariëteit),480550,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.007496 52.351347),POINT(52.351347 5.007496),5.007496,52.351347,
117535,117536,Iep (cultuurvariëteit),478436,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.99764 52.358893),POINT(52.358893 4.99764),4.99764,52.358893,
117536,117537,Iep (cultuurvariëteit),478435,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.997605 52.358952),POINT(52.358952 4.997605),4.997605,52.358952,
117537,117538,Iep (cultuurvariëteit),478434,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.997508 52.358965),POINT(52.358965 4.997508),4.997508,52.358965,
117538,117539,Iep (cultuurvariëteit),478433,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.997472 52.359022),POINT(52.359022 4.997472),4.997472,52.359022,
117539,117540,Iep (cultuurvariëteit),478432,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.997241 52.359106),POINT(52.359106 4.997241),4.997241,52.359106,
117540,117541,Iep (cultuurvariëteit),478431,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.997373 52.359035),POINT(52.359035 4.997373),4.997373,52.359035,
117541,117542,Iep (cultuurvariëteit),478430,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.997339 52.359093),POINT(52.359093 4.997339),4.997339,52.359093,
117542,117543,Iep (cultuurvariëteit),478429,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.997206 52.359163),POINT(52.359163 4.997206),4.997206,52.359163,
117543,117544,Iep (cultuurvariëteit),478428,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.997123 52.359168),POINT(52.359168 4.997123),4.997123,52.359168,
117544,117545,Iep (cultuurvariëteit),478427,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.9971 52.359219),POINT(52.359219 4.9971),4.9971,52.359219,
117545,117546,Iep (cultuurvariëteit),478426,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.996971 52.35925),POINT(52.35925 4.996971),4.996971,52.35925,
117546,117547,Iep (cultuurvariëteit),478425,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.996948 52.359301),POINT(52.359301 4.996948),4.996948,52.359301,
117547,117548,Iep (cultuurvariëteit),478424,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.99685 52.359314),POINT(52.359314 4.99685),4.99685,52.359314,
117548,117549,Iep (cultuurvariëteit),478423,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.996814 52.359371),POINT(52.359371 4.996814),4.996814,52.359371,
117549,117550,Iep (cultuurvariëteit),478422,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.996716 52.359384),POINT(52.359384 4.996716),4.996716,52.359384,
117550,117551,Iep (cultuurvariëteit),478421,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.996584 52.359456),POINT(52.359456 4.996584),4.996584,52.359456,
117551,117552,Iep (cultuurvariëteit),478420,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.996681 52.359443),POINT(52.359443 4.996681),4.996681,52.359443,
117552,117553,Iep (cultuurvariëteit),478419,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.996549 52.359513),POINT(52.359513 4.996549),4.996549,52.359513,
117570,117571,Gewone plataan,478981,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.996775 52.354483),POINT(52.354483 4.996775),4.996775,52.354483,
117571,117572,Gewone plataan,478980,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.998105 52.353775),POINT(52.353775 4.998105),4.998105,52.353775,
117572,117573,Gewone plataan,478979,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.998438 52.353599),POINT(52.353599 4.998438),4.998438,52.353599,
117573,117574,Gewone plataan,478978,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.999102 52.353245),POINT(52.353245 4.999102),4.999102,52.353245,
117574,117575,Gewone plataan,478977,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.992229 52.35676),POINT(52.35676 4.992229),4.992229,52.35676,
117575,117576,Gewone plataan,478976,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.994057 52.355787),POINT(52.355787 4.994057),4.994057,52.355787,
117576,117577,Gewone plataan,478975,Platanus hispanica,Knotboom,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(4.992924 52.35653),POINT(52.35653 4.992924),4.992924,52.35653,
117577,117578,Gewone plataan,478974,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.993258 52.356353),POINT(52.356353 4.993258),4.993258,52.356353,
117578,117579,Gewone plataan,478973,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(4.993589 52.356176),POINT(52.356176 4.993589),4.993589,52.356176,
117579,117580,Gewone plataan,478972,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.994421 52.355735),POINT(52.355735 4.994421),4.994421,52.355735,
117580,117581,Gewone plataan,478971,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.996247 52.354623),POINT(52.354623 4.996247),4.996247,52.354623,
117581,117582,Gewone plataan,478970,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.988028 52.35888),POINT(52.35888 4.988028),4.988028,52.35888,
117582,117583,Gewone plataan,478969,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.989025 52.35835),POINT(52.35835 4.989025),4.989025,52.35835,
117583,117584,Gewone plataan,478968,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.989524 52.358084),POINT(52.358084 4.989524),4.989524,52.358084,
117584,117585,Gewone plataan,478967,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.991415 52.35708),POINT(52.35708 4.991415),4.991415,52.35708,
117585,117586,Gewone plataan,478966,Platanus hispanica,Boom niet vrij uitgroeiend,15 tot 18 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,5,POINT(4.992055 52.356739),POINT(52.356739 4.992055),4.992055,52.356739,
117586,117587,Gewone plataan,478965,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.99272 52.356386),POINT(52.356386 4.99272),4.99272,52.356386,
117587,117588,Zilverlinde,478709,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(5.000972 52.353931),POINT(52.353931 5.000972),5.000972,52.353931,
117588,117589,Zilverlinde,478708,Tilia tomentosa,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,2,POINT(5.001062 52.353995),POINT(52.353995 5.001062),5.001062,52.353995,
117589,117590,Zilverlinde,478707,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(5.001175 52.354047),POINT(52.354047 5.001175),5.001175,52.354047,
117590,117591,Zilverlinde,478706,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(5.001256 52.35413),POINT(52.35413 5.001256),5.001256,52.35413,
117591,117592,Zilverlinde,478705,Tilia tomentosa,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,2,POINT(5.001336 52.354187),POINT(52.354187 5.001336),5.001336,52.354187,
117592,117593,Zilverlinde,478704,Tilia tomentosa,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,2,POINT(5.00143 52.354252),POINT(52.354252 5.00143),5.00143,52.354252,
117593,117594,Zilverlinde,478703,Tilia tomentosa,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,2,POINT(5.001611 52.35438),POINT(52.35438 5.001611),5.001611,52.35438,
117594,117595,Zilverlinde,478702,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(5.001541 52.354305),POINT(52.354305 5.001541),5.001541,52.354305,
117595,117596,Zilverlinde,478701,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(5.001884 52.354547),POINT(52.354547 5.001884),5.001884,52.354547,
117596,117597,Zilverlinde,478700,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(5.001976 52.354612),POINT(52.354612 5.001976),5.001976,52.354612,
117597,117598,Zilverlinde,478699,Tilia tomentosa,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,2,POINT(5.002068 52.354676),POINT(52.354676 5.002068),5.002068,52.354676,
117598,117599,Zilverlinde,478698,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(5.002158 52.35474),POINT(52.35474 5.002158),5.002158,52.35474,
117599,117600,Zilverlinde,478697,Tilia tomentosa,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,2,POINT(5.00225 52.354805),POINT(52.354805 5.00225),5.00225,52.354805,
