,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
233615,233616,Huntingdon-iep,339857,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.898662 52.371141),POINT(52.371141 4.898662),4.898662,52.371141,
233616,233617,Huntingdon-iep,339856,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.898755 52.371243),POINT(52.371243 4.898755),4.898755,52.371243,
233617,233618,Hollandse iep (cultuurvariëteit),339855,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.899033 52.371055),POINT(52.371055 4.899033),4.899033,52.371055,
233618,233619,Hollandse iep (cultuurvariëteit),339854,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1940,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.89914 52.37117),POINT(52.37117 4.89914),4.89914,52.37117,
233619,233620,Huntingdon-iep,339853,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899223 52.371253),POINT(52.371253 4.899223),4.899223,52.371253,
233620,233621,Valse Christusdoorn (cultuurvariëteit),339852,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.900969 52.37123),POINT(52.37123 4.900969),4.900969,52.37123,
233621,233622,Valse Christusdoorn (cultuurvariëteit),339851,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.900985 52.37114),POINT(52.37114 4.900985),4.900985,52.37114,
233622,233623,Valse Christusdoorn (cultuurvariëteit),339850,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.901071 52.371237),POINT(52.371237 4.901071),4.901071,52.371237,
233767,233768,Iep (cultuurvariëteit),340980,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.90612 52.368384),POINT(52.368384 4.90612),4.90612,52.368384,
233768,233769,Huntingdon-iep,340979,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901763 52.368367),POINT(52.368367 4.901763),4.901763,52.368367,
233770,233771,Hollandse iep (cultuurvariëteit),340976,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,15 tot 18 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901004 52.369453),POINT(52.369453 4.901004),4.901004,52.369453,
233771,233772,Esdoorn (cultuurvariëteit),340975,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906473 52.369464),POINT(52.369464 4.906473),4.906473,52.369464,
233772,233773,Esdoorn (cultuurvariëteit),340974,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906622 52.36952),POINT(52.36952 4.906622),4.906622,52.36952,
233773,233774,Esdoorn (cultuurvariëteit),340973,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906773 52.369578),POINT(52.369578 4.906773),4.906773,52.369578,
233774,233775,Esdoorn (cultuurvariëteit),340972,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,4,POINT(4.906872 52.369479),POINT(52.369479 4.906872),4.906872,52.369479,
233775,233776,Esdoorn (cultuurvariëteit),340971,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906923 52.369634),POINT(52.369634 4.906923),4.906923,52.369634,
233776,233777,Esdoorn (cultuurvariëteit),340970,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,4,POINT(4.907021 52.369535),POINT(52.369535 4.907021),4.907021,52.369535,
233777,233778,Esdoorn (cultuurvariëteit),340969,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,4,POINT(4.907173 52.369593),POINT(52.369593 4.907173),4.907173,52.369593,
233778,233779,Iep (cultuurvariëteit),340757,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.904573 52.367443),POINT(52.367443 4.904573),4.904573,52.367443,
233779,233780,Iep (cultuurvariëteit),340756,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,1996,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904669 52.367414),POINT(52.367414 4.904669),4.904669,52.367414,
233780,233781,Huntingdon-iep,340755,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.904761 52.367382),POINT(52.367382 4.904761),4.904761,52.367382,
233781,233782,Iep (cultuurvariëteit),340754,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.907048 52.367565),POINT(52.367565 4.907048),4.907048,52.367565,
233799,233800,Huntingdon-iep,340308,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902319 52.375782),POINT(52.375782 4.902319),4.902319,52.375782,
233800,233801,Hollandse iep (cultuurvariëteit),340307,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901696 52.375509),POINT(52.375509 4.901696),4.901696,52.375509,
233801,233802,Huntingdon-iep,340306,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902188 52.375523),POINT(52.375523 4.902188),4.902188,52.375523,
233802,233803,Huntingdon-iep,340305,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.903042 52.375479),POINT(52.375479 4.903042),4.903042,52.375479,
233803,233804,Huntingdon-iep,340304,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.903073 52.375569),POINT(52.375569 4.903073),4.903073,52.375569,
233804,233805,Iep (cultuurvariëteit),340303,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.900052 52.375588),POINT(52.375588 4.900052),4.900052,52.375588,
233805,233806,Iep (cultuurvariëteit),340302,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901639 52.375402),POINT(52.375402 4.901639),4.901639,52.375402,
233806,233807,Huntingdon-iep,340301,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902147 52.375431),POINT(52.375431 4.902147),4.902147,52.375431,
233807,233808,Huntingdon-iep,340300,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.900114 52.375232),POINT(52.375232 4.900114),4.900114,52.375232,
233808,233809,Iep (cultuurvariëteit),340298,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899999 52.375127),POINT(52.375127 4.899999),4.899999,52.375127,
233809,233810,Huntingdon-iep,340297,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901493 52.375136),POINT(52.375136 4.901493),4.901493,52.375136,
233810,233811,Iep (cultuurvariëteit),340295,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2004,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.9016 52.375332),POINT(52.375332 4.9016),4.9016,52.375332,
233811,233812,Japanse sierkers (cultuurvariëteit),340081,Prunus serrulata `Kanzan`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Prunus,Prunus,A,2,POINT(4.90286 52.3733),POINT(52.3733 4.90286),4.90286,52.3733,
233812,233813,Japanse sierkers (cultuurvariëteit),340079,Prunus serrulata `Kanzan`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Prunus,Prunus,A,2,POINT(4.902805 52.373332),POINT(52.373332 4.902805),4.902805,52.373332,
233813,233814,Huntingdon-iep,340076,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.904671 52.373364),POINT(52.373364 4.904671),4.904671,52.373364,
233814,233815,Huntingdon-iep,340075,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.906933 52.373377),POINT(52.373377 4.906933),4.906933,52.373377,
233815,233816,Huntingdon-iep,340074,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901501 52.373359),POINT(52.373359 4.901501),4.901501,52.373359,
233816,233817,Huntingdon-iep,340073,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.904334 52.372813),POINT(52.372813 4.904334),4.904334,52.372813,
233817,233818,Iep (cultuurvariëteit),340072,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,15 tot 18 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.905655 52.372815),POINT(52.372815 4.905655),4.905655,52.372815,
233818,233819,Hollandse iep (cultuurvariëteit),340071,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1940,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.907325 52.372801),POINT(52.372801 4.907325),4.907325,52.372801,
233819,233820,Huntingdon-iep,340070,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.904064 52.372961),POINT(52.372961 4.904064),4.904064,52.372961,
233820,233821,Iep (cultuurvariëteit),340069,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.904162 52.372911),POINT(52.372911 4.904162),4.904162,52.372911,
233821,233822,Huntingdon-iep,340068,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.90554 52.372881),POINT(52.372881 4.90554),4.90554,52.372881,
233822,233823,Valse Christusdoorn (cultuurvariëteit),339849,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.901083 52.371146),POINT(52.371146 4.901083),4.901083,52.371146,
233823,233824,Iep (cultuurvariëteit),339848,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.90169 52.3711),POINT(52.3711 4.90169),4.90169,52.3711,
233824,233825,Huntingdon-iep,339847,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898858 52.37086),POINT(52.37086 4.898858),4.898858,52.37086,
233825,233826,Valse Christusdoorn (cultuurvariëteit),339846,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.901001 52.371029),POINT(52.371029 4.901001),4.901001,52.371029,
233826,233827,Valse Christusdoorn (cultuurvariëteit),339845,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.901101 52.371036),POINT(52.371036 4.901101),4.901101,52.371036,
233827,233828,Huntingdon-iep,339844,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.90154 52.370892),POINT(52.370892 4.90154),4.90154,52.370892,
233828,233829,Iep (cultuurvariëteit),339843,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,2005,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.903096 52.370966),POINT(52.370966 4.903096),4.903096,52.370966,
233829,233830,Huntingdon-iep,339842,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.904429 52.370967),POINT(52.370967 4.904429),4.904429,52.370967,
233830,233831,Iep (cultuurvariëteit),339841,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.9046 52.371038),POINT(52.371038 4.9046),4.9046,52.371038,
233831,233832,Monumentaaliep,339840,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.905848 52.370917),POINT(52.370917 4.905848),4.905848,52.370917,
233832,233833,Monumentaaliep,339839,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.906071 52.371009),POINT(52.371009 4.906071),4.906071,52.371009,
233833,233834,Huntingdon-iep,339838,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89462 52.370854),POINT(52.370854 4.89462),4.89462,52.370854,
233834,233835,Huntingdon-iep,339837,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.894705 52.370972),POINT(52.370972 4.894705),4.894705,52.370972,
233835,233836,Huntingdon-iep,339836,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.896256 52.370952),POINT(52.370952 4.896256),4.896256,52.370952,
233999,234000,Esdoorn (cultuurvariëteit),340968,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.907321 52.36965),POINT(52.36965 4.907321),4.907321,52.36965,
234000,234001,Hollandse iep,340967,Ulmus hollandica,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901971 52.36841),POINT(52.36841 4.901971),4.901971,52.36841,
234001,234002,Huntingdon-iep,340966,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.906261 52.36844),POINT(52.36844 4.906261),4.906261,52.36844,
234002,234003,Huntingdon-iep,340965,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901618 52.368424),POINT(52.368424 4.901618),4.901618,52.368424,
234003,234004,Iep (cultuurvariëteit),340964,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1996,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.903647 52.368449),POINT(52.368449 4.903647),4.903647,52.368449,
234004,234005,Hollandse iep (cultuurvariëteit),340963,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901835 52.368468),POINT(52.368468 4.901835),4.901835,52.368468,
234005,234006,Huntingdon-iep,340962,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901503 52.368472),POINT(52.368472 4.901503),4.901503,52.368472,
234006,234007,Esdoorn (cultuurvariëteit),340960,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.905524 52.368968),POINT(52.368968 4.905524),4.905524,52.368968,
234007,234008,Hollandse iep,340959,Ulmus hollandica,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902603 52.368963),POINT(52.368963 4.902603),4.902603,52.368963,
234008,234009,Huntingdon-iep,340958,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.907672 52.369011),POINT(52.369011 4.907672),4.907672,52.369011,
234009,234010,Iep (cultuurvariëteit),340957,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899655 52.368989),POINT(52.368989 4.899655),4.899655,52.368989,
234010,234011,Esdoorn (cultuurvariëteit),340956,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,2,POINT(4.905263 52.369016),POINT(52.369016 4.905263),4.905263,52.369016,
234011,234012,Esdoorn (cultuurvariëteit),340955,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.905673 52.369024),POINT(52.369024 4.905673),4.905673,52.369024,
234016,234017,Hollandse iep (cultuurvariëteit),340739,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,15 tot 18 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.906264 52.367724),POINT(52.367724 4.906264),4.906264,52.367724,
234017,234018,Hollandse iep (cultuurvariëteit),340738,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,12 tot 15 m.,1940,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.896634 52.367691),POINT(52.367691 4.896634),4.896634,52.367691,
234018,234019,Hollandse iep (cultuurvariëteit),340737,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,9 tot 12 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897436 52.367698),POINT(52.367698 4.897436),4.897436,52.367698,
234019,234020,Huntingdon-iep,340736,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.89887 52.367704),POINT(52.367704 4.89887),4.89887,52.367704,
234020,234021,Huntingdon-iep,340735,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.904438 52.367731),POINT(52.367731 4.904438),4.904438,52.367731,
234021,234022,Hollandse iep (cultuurvariëteit),340734,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,15 tot 18 m.,1940,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.896951 52.367712),POINT(52.367712 4.896951),4.896951,52.367712,
234022,234023,Huntingdon-iep,340733,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902671 52.367744),POINT(52.367744 4.902671),4.902671,52.367744,
234023,234024,Huntingdon-iep,340731,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898288 52.367753),POINT(52.367753 4.898288),4.898288,52.367753,
234024,234025,Iep (cultuurvariëteit),340730,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.907136 52.367625),POINT(52.367625 4.907136),4.907136,52.367625,
234039,234040,Huntingdon-iep,340293,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902062 52.375264),POINT(52.375264 4.902062),4.902062,52.375264,
234040,234041,Huntingdon-iep,340292,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902912 52.37512),POINT(52.37512 4.902912),4.902912,52.37512,
234041,234042,Iep (cultuurvariëteit),340291,Ulmus `Clusius`,Boom niet vrij uitgroeiend,9 tot 12 m.,2003,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902934 52.375185),POINT(52.375185 4.902934),4.902934,52.375185,
234042,234043,Hollandse iep (cultuurvariëteit),340290,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,9 tot 12 m.,1996,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901446 52.375041),POINT(52.375041 4.901446),4.901446,52.375041,
234043,234044,Huntingdon-iep,340288,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902885 52.375051),POINT(52.375051 4.902885),4.902885,52.375051,
234044,234045,Iep (cultuurvariëteit),340287,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,2001,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899911 52.375042),POINT(52.375042 4.899911),4.899911,52.375042,
234045,234046,Iep (cultuurvariëteit),340286,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1994,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899521 52.375067),POINT(52.375067 4.899521),4.899521,52.375067,
234046,234047,Huntingdon-iep,340284,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902862 52.374986),POINT(52.374986 4.902862),4.902862,52.374986,
234047,234048,Huntingdon-iep,340283,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902772 52.374741),POINT(52.374741 4.902772),4.902772,52.374741,
234048,234049,Huntingdon-iep,340282,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902798 52.37481),POINT(52.37481 4.902798),4.902798,52.37481,
234049,234050,Huntingdon-iep,340281,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902818 52.374864),POINT(52.374864 4.902818),4.902818,52.374864,
234050,234051,Huntingdon-iep,340280,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902844 52.374933),POINT(52.374933 4.902844),4.902844,52.374933,
234051,234052,Iep (cultuurvariëteit),340067,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1982,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.906092 52.371663),POINT(52.371663 4.906092),4.906092,52.371663,
234052,234053,Huntingdon-iep,340066,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.906293 52.371746),POINT(52.371746 4.906293),4.906293,52.371746,
